ID,INTITULE,CATEGORIES,NOMENCLATURE,SITE_WEB,ADRESSE,CODE_COMMUNE,CODE_POSTAL,COMMUNE,TELEPHONE,FAX,LATITUDE,LONGITUDE,PRECISION,RESSORT,ORGANISME,URL,HORAIRES_OUVERTURES,Adresse,ACTIVITES,ORGANISME_TUTEUR,INTERVENANTS,HORAIRES_PERM_CONSEIL_JURIDIQUE,HORAIRES_PERM_DROIT_TRAVAIL,RUE_VOIE_CHEMIN,HORAIRES_PERM_INFOS_GENERALISTES,HORAIRES_PERM_CONCILIATION_RES_AMIABLE_CONFLITS,ACTIVITES_2,HORAIRES_PERM_DROIT_JEUNES,DATE_CONVENTION_CADRE,HORAIRES_PERM_AIDE_VICTIMES,COURRIEL,TELEPHONE_2,ACTIVITES_3,HORAIRES_PERM_MEDIATION_FAMILLIALE,HORAIRES_PERM_DROIT_ADMINISTRATIF_LITIGE_AVEC_ADMINISTRATIONS,HORAIRES_PERM_LUTTE_DISCRIMINATIONS,HORAIRES_PERM_DROIT_LOGEMENT_EXPULS_LOCATIVE,HORAIRES_PERM_CONSO_SURRENDETEMENT,COURRIEL_2,ADRESSE_3,HORAIRES_PERM_DROIT_FAMILLE,TERRITOIRES_COMPETENCE_2,SITE_WEB_2,JOURS_HORAIRES_PERM_INFOS_GENERALISTES_ET_AIDE_ACCOMPLISSEMENT_DEMARCHES,JOURS_HORAIRES_PERM_CONCILIATION_RESOLUTION_AMIABLE_CONFLITS,RESSORT_2,CONSULTATIONS_JURIDIQUES,INFORMATIONS_COMPLEMENTAIRES,RESEAUX,SIGLE,TEXTE_COURT,SERVICE_CIVIL_HORS_VACATION_DU_10_07_AU_27_08_ET_NOEL_ET_PACQUES,AUDIENCES_PENALES_HORS_VACATION,PERM_CONSULT_JURIDIQUES_GRATUITES,CATEGORIES,Mission,HORAIRES_PERM_DROIT_ETRANGERS,FAX_2
4cac9e60293594648a000377,Point d'accès au droit de Beauvais,justice-organisme-public,acces_droit,,Espace Morvan - Point d'accès au droit - Quartier prioritaire Argentine Rue du Morvan,60057,60000,BEAUVAIS,+33 800 44 59 60,,49.438498,2.097543,6,4cac9e5e293594648a000060,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/picardie/oise/acces_droit-60057-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit,4cac9e60293594648a000376,Juriste(s) du Centre Départemental d'Accès au Droit (CDAD),,,,tous les mardis de 14h00 à 17h00,,  ,,25 mai 2009,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000376,Conseil départemental d'accès au droit de l'Oise,justice-organisme-public,cdad,http://www.justice.gouv.fr/, ,60057,60021,BEAUVAIS CEDEX,+33 3 44 79 60 60,+33 3 44 45 24 65,49.429088,2.075929,8,4cac9e5e293594648a000060,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/picardie/oise/cdad-60057-01.html,,,   ,,,,,20 boulevard St Jean,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000375,Point d'accès au droit de Wattrelos,justice-organisme-public,acces_droit,, ,59650,59150,WATTRELOS,+33 3 20 75 75 74,,50.7002778,3.2131998,8,4cac9e60293594648a000346,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/acces_droit-59650-01.html,,,acces-au-droit aide-aux-victimes conciliation-resolution-amiable-des-conflits orientation-aide-et-ou-conseil-juridique,4cac9e60293594648a000347,"Avocats, huissiers de justice, notaires, médiateurs, Service Pénitentiaire d'Insertion et de Probation (SPIP), conciliateurs de justice, réseau associatif","Avocats : les trois premiers mardis du mois, de 14h00 à 17h00, sur rendez-vous ; notaires : le troisième jeudi du mois, de 09h00 à 12h00 ; huissiers de justice : le premier jeudi du mois, de 09h00 à 12h00, sur rendez-vous",,29 rue Carnot,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,Se renseigner pour connaître les jours et horaires des permanences des intervenants,permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,,16 février 2007,Se renseigner pour connaître les jours et horaires des permanences des intervenants,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000374,Permanence d’information et d’orientation juridiques de Valenciennes,justice-organisme-public,acces_droit,,Maison de l'avocat 21/23 rue Capron,59606,59300,VALENCIENNES,+33 3 27 42 71 44,,50.3571535,3.5202212,8,4cac9e60293594648a000346,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/acces_droit-59606-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e60293594648a000347,Avocats,sur rendez-vous,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000373,Maison de Justice et du Droit de Tourcoing,,mjd,http://www.justice.gouv.fr/, ,59599,59200,Tourcoing,+33 3 20 28 49 27,+33 3 20 28 49 29,50.724857,3.150544,8,4cac9e60293594648a000346,Ministère de la justice,,Du Lundi au Vendredi : de 8h30 à 12h00 et de 13h30 à 17h00,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches ,4cac9e60293594648a000347,,"Avocats : les mardis et mercredis, de 14h00 à 16h00, sur rendez-vous. Une permanence trimestrielle pour les sourds et malentendants. Huissiers de justice : une permanence mensuelle sur rendez-vous ; notaires : deux permanences mensuelles, sur rendez-vous",,127 Rue Nationale,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00037b,Maison de Justice et du Droit de Noyon,,mjd,http://www.justice.gouv.fr/, ,60471,60400,Noyon,+33 3 44 44 28 67,+33 3 44 44 15 42,49.580662,2.999855,6,4cac9e5e293594648a000060,Ministère de la justice,,Du Lundi au Vendredi : de 8h30 à 12h15 et de 13h30 à 17h15,,acces-au-droit aide-aux-victimes conciliation-resolution-amiable-des-conflits orientation-aide-et-ou-conseil-juridique,4cac9e60293594648a000376,,"Avocats : sur rendez-vous, le deuxième et quatrième mardi du mois de 09h00 à 12h00",,Place Bertrand Labarre,C.I.D.F.F. : le premier jeudi du mois de 14h00 à 17h00. Se renseigner pour connaître les horaires des permanences de tous les intervenants,les mercredis de 14h00 à 17h00 et samedis de 09h00 à 12h00,permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches  ,,,"sur rendez-vous, les vendredis toute la journée ou de 14h00 à 17h00",mjd-noyon@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00037a,Conseil de Prud'hommes de Bobigny,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/, ,93008,93008,BOBIGNY CEDEX,+33 1 48 96 22 22,+33 1 48 30 85 74,48.9064281,2.4404611,4,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-saint-denis/prudhommes-93008-01.html,Du Lundi au Vendredi : de 8h30 à 17h30,,   ,,,,,1-13 rue Michel de l'Hospital,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000379,Maison de Justice et du Droit de Méru / Vexin-Thelles-Sablons,,mjd,http://www.justice.gouv.fr/, ,60395,60110,Méru,+33 3 44 52 33 90,+33 3 44 52 33 99,49.247979,2.132592,4,4cac9e5e293594648a000060,Ministère de la justice,,"Du Lundi au Jeudi : de 10h00 à 13h00 et de 14h00 à 17h30
Le Vendredi : de 10h00 à 17h30",,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches ,4cac9e60293594648a000376,,Se renseigner pour connaître les horaires des permanences des intervenants,,Angle rues du Docteur Graillon et Louis Bloquet,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,,,mjd-meru@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000378,Maison de Justice et du Droit de Creil,,mjd,http://www.justice.gouv.fr/, ,60175,60100,Creil,+33 3 44 64 46 70,+33 3 44 64 46 78,49.2652,2.479629,8,4cac9e5e293594648a000060,Ministère de la justice,,"Le Lundi : de 14h00 à 17h00
Du Mardi au Vendredi : de 9h00 à 12h00 et de 13h30 à 17h15",,acces-au-droit orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches ,4cac9e60293594648a000376,,Se renseigner pour connaître les horaires des permanences des intervenants,,26 Rue Voltaire,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00032f,Conseil de Prud'hommes de Niort,justice-organisme-public,prudhommes,http://www.prudhomme.gouv.fr/, ,79191,79000,NIORT,+33 5 49 24 06 01,+33 5 49 28 53 98,46.325277,-0.4659677,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/deux-sevres/prudhommes-79191-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,,   ,,,,,6 Rue de la Préfecture,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00032e,Maison de Justice et du Droit de Woippy,,mjd,http://www.justice.gouv.fr/, ,57751,57140,Woippy,+33 3 87 18 50 67,+33 3 87 18 38 90,49.145358,6.164384,8,4cac9e5f293594648a00031f,Ministère de la justice,,Du Lundi au Vendredi : de 9h00 à 12h00 et de 14h00 à 17h00,,acces-au-droit aide-aux-victimes conciliation-resolution-amiable-des-conflits consommation-et-ou-surendettement,4cac9e5f293594648a000320,"Association CIFF/CIDF, délégué(s) du Médiateur de la République, correspondants locaux de la Halde, conciliateurs de justice, association CLCV (Consommation Logement et Cadre de Vie), notaires, délégué(s) du Procureur de la République, association de médiation pénale DUOVIRI, Service Pénitentiaire d'Insertion et de Probation (SPIP), associations de médiation familiale",Notaires : deux permanences mensuelles. Se renseigner pour connaître les jours&horaires des permanences de tous les intervenants,une permanences hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences des intervenants,17 Place Perrin,se renseigner pour connaître les jours&horaires des permanences de tous les intervenants,une permanence hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences des intervenants,droit-administratif-litige-avec-les-administrations droit-du-logement-et-ou-prevention-des-expulsions-locatives droit-du-travail,,,deux permanences hebdomadaires. Se renseigner pour connaître les jours&horaires des permanences des intervenants,mjd-metz@justice.fr,,lutte-contre-les-discriminations mediation-familiale orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches,se renseigner pour connaître les jours&horaires des permanences des intervenants,une permanence hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences des intervenants,une permanence hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences des intervenants,se renseigner pour connaître les jours&horaires des permanences des intervenants,une permanence hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences des intervenants,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00032d,Permanence d’information et d’orientation juridiques de Thionville,justice-organisme-public,acces_droit,,Ordre du Barreau de Thionville Quai Marchal,57672,57100,THIONVILLE,+33 3 82 53 22 75,,49.3571422,6.1685672,4,4cac9e5f293594648a00031f,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/acces_droit-57672-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000320,Avocats,Se renseigner pour connaître les jours&horaires des permanences,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00032c,Permanence d’information et d’orientation juridiques de Sarreguemines,justice-organisme-public,acces_droit,,Ordre du Barreau de Sarreguemines 41 rue Poincaré,57631,57204,SARREGUEMINES CEDEX,+33 3 87 95 48 23,,,,,4cac9e5f293594648a00031f,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/acces_droit-57631-01.html,,BP 30426,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000320,Avocats,une permanence hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00032b,Permanence d’information et d’orientation juridiques de Metz,justice-organisme-public,acces_droit,,Tribunal de grande instance 3 rue Haute Pierre,57463,57000,METZ,+33 3 87 76 16 00,,49.1170501,6.170733,8,4cac9e5f293594648a00031f,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/acces_droit-57463-01.html,,,acces-au-droit orientation-aide-et-ou-conseil-juridique permanence-d-information-et-d-orientation-juridiques ,4cac9e5f293594648a000320,Avocats,Avocats : une permanence hebdomadaire. Se renseigner pour connaître les jours&horaires des permanences,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00032a,Maison de Justice et du Droit de Forbach,,mjd,http://www.justice.gouv.fr/, ,57227,57600,Forbach,+33 3 87 88 66 66,+33 3 87 88 66 69,49.175836,6.886961,8,4cac9e5f293594648a00031f,Ministère de la justice,,Du Lundi au Vendredi : de 9h00 à 12h30 et de 13h30 à 17h00,,acces-au-droit aide-aux-victimes conciliation-resolution-amiable-des-conflits lutte-contre-les-discriminations,4cac9e5f293594648a000320,"Avocats, notaires, huissiers de justice, Centre d'Information sur lesDroits des Femmes et des Familles (CIDFF), Service Pénitentiaire d'Insertion et de Probation (SPIP), délégué(s) du Procureur de la République, associations d'aide aux victimes","Avocats : deux permanences mensuelles ; notaires, huissiers de justice : une permanence mensuelle. Se renseigner pour connaître les jours&horaires des permanences de tous les intervenants",,8 Avenue de l'Europe,"sur rendez-vous, les mardis de 09h00 à 12h30 et les jeudis de 13h30 à 17h00",sur rendez-vous uniquement,orientation-aide-et-ou-conseil-juridique permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches ,,,deux permanences mensuelles. Se renseigner pour connaître les jours&horaires des permanences des intervenants,mjd-forbach@justice.fr,,   ,,,deux permanences mensuelles. Se renseigner pour connaître les jours&horaires des permanences des intervenants,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000336,Conseil départemental d'accés au droit de la Nièvre,justice-organisme-public,cdad,http://www.justice.gouv.fr/, ,58194,58019,NEVERS CEDEX,+33 3 86 93 44 44,+33 3 86 36 83 09,46.986798,3.156989,6,4cac9e5e293594648a00018a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/cdad-58194-01.html,,,   ,,,,,rue Abbé Boutillier,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000330,Conseil de Prud'hommes de Thouars,justice-organisme-public,prudhommes,http://www.prudhomme.gouv.fr/,2 Rue Jules Ferry B.P. 127,79329,79103,THOUARS CEDEX,+33 5 49 66 26 09,,46.975736,-0.217446,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/deux-sevres/prudhommes-79329-01.html,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00033f,Conseil de Prud'hommes de Castres,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/, ,81065,81100,CASTRES,+33 5 63 59 30 18,+33 5 63 72 39 66,43.6052911,2.2378308,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/tarn/prudhommes-81065-01.html,Du Lundi au Vendredi : de 10h à 12h et de 14h à 16h,,   ,,,,,17 Rue de la Tolosane,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00033e,Conseil de Prud'hommes d'Albi,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,Palais de Justice B.P. 156,81004,81005,ALBI CEDEX,+33 5 63 54 74 54,+33 5 63 38 94 25,43.918904,2.140506,4,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/tarn/prudhommes-81004-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00033d,Conseil de Prud'hommes de Péronne,justice-organisme-public,prudhommes,http://www.justice.gouv.fr/,57 rue Saint-Fursy BP 39,80620,80200,PERONNE,+33 3 22 84 78 64,+33 3 22 84 78 66,49.926836,2.931625,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/somme/prudhommes-80620-01.html,"Le Lundi : de 9h à 17h
sauf en période de congés scolaires de 9h à 12h et de 14h à 16h

Du Mardi au Vendredi : de 9h à 12h et de 14h à 16h
sur rendez-vous en dehors de ces plages horaires",,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00033c,Point d'accès au droit de Nevers,justice-organisme-public,acces_droit,,Mairie de quartier Nord (Banlay) 4 rue Ernest-Renan,58194,58000,NEVERS,+33 3 86 71 62 71,,,,,4cac9e5e293594648a00018a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/acces_droit-58194-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e60293594648a000336,Agent(s) accès au droit,,,,deux permanences mensuelles. Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,3 mars 1995,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00033b,Point d'accès au droit de Fourchambault,justice-organisme-public,acces_droit,,Centre social Avenue Jean Jaurès,58117,58600,FOURCHAMBAULT,+33 3 86 90 90 00,,47.0188007,3.0851531,6,4cac9e5e293594648a00018a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/acces_droit-58117-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e60293594648a000336,Agent(s) accès au droit,,,,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,année 2009,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a00033a,Point d'accès au droit de Decize,justice-organisme-public,acces_droit,,Mairie 32 rue de la République,58095,58300,DECIZE,+33 3 86 77 19 20,,46.8285105,3.4612445,8,4cac9e5e293594648a00018a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/acces_droit-58095-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e60293594648a000336,Agent(s) accès au droit,,,,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,année 1999,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000339,Point d'accès au droit de Cosne-Cours-sur-Loire,justice-organisme-public,acces_droit,,Maison de quartier Saint Laurent 15 rue de Berry,58086,58200,COSNE COURS SUR LOIRE,+33 3 86 26 50 00,,47.4113626,2.9252906,4,4cac9e5e293594648a00018a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/acces_droit-58086-01.html,,,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e60293594648a000336,Agent(s) accès au droit,,,,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,année 1998,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a000338,Point d'accès au droit de Clamecy,justice-organisme-public,acces_droit,,Mairie Place du 19 Août,58079,58503,CLAMECY CEDEX,+33 3 86 26 50 00,,,,,4cac9e5e293594648a00018a,Direction de l’information légale et administrative,http://lannuaire.service-public.fr/services_locaux/bourgogne/nievre/acces_droit-58079-01.html,,BP 132,acces-au-droit permanences-d-information-generaliste-accueil-ecoute-orientation-et-aide-dans-l-accomplissement-des-demarches point-d-acces-au-droit ,4cac9e60293594648a000336,Agent(s) accès au droit,,,,Se renseigner pour connaître les jours et horaires des permanences de tous les intervenants,,  ,,année 1998,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e60293594648a0003c7,Tribunal Administratif de Nouvelle Calédonie,justice-organisme-public,ta,http://nouvelle-caledonie.tribunal-administratif.fr/,85 Av. du Gal de Gaulle BP 202,98818,98800,NOUMEA,+687 25 06 30,+687 25 06 31,-22.2758333,166.4580556,4,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,greffe.ta-noumea]@juradm.fr,,   ,,,,,,tanoumeea@juradm.fr,,,                 ,,,,,,,,,,,,,      ,,,
